Date;Prec;Temp;PET;Qobs
2018-12-09;0.0;26.27;5.439959500688353;2.6152057787810383
2018-12-10;0.0;26.37;5.458205817302126;2.599707088036117
2018-12-11;6.275;25.97;5.389411496572898;2.584208397291196
2018-12-12;8.75;25.83;5.365815339478345;2.562323972911964
2018-12-13;3.15;25.07;5.234258185298725;2.540439548532731
2018-12-14;0.0;25.03;5.227982753435104;2.5185551241534987
2018-12-15;3.575;24.17;5.078904474941966;2.4874260948081264
2018-12-16;22.625;24.97;5.218827677998797;2.4497528668171555
2018-12-17;3.175;25.53;5.316961233678553;2.402465282167043
2018-12-18;0.0;23.9;5.033649218242622;2.3551776975169303
2018-12-19;0.225;25.07;5.237993231174189;2.314539142212189
2018-12-20;11.05;24.4;5.121807458948127;2.271336704288939
2018-12-21;7.25;25.5;5.3139589335365045;2.228134266365689
2018-12-22;17.925;26.27;5.448622118348161;2.207188442437924
2018-12-23;3.875;24.33;5.111040430550865;2.186242618510158
2018-12-24;9.575;24.3;5.10624054786342;2.1652967945823933
2018-12-25;0.0;25.17;5.25827441813314;2.156319548532732
2018-12-26;1.975;25.1;5.2464620406428;2.1488221218961625
2018-12-27;4.625;25.3;5.281684939126986;2.141324695259594
2018-12-28;2.3;23.93;5.043194642197441;2.132347449209932
2018-12-29;10.475;23.83;5.026050581620116;2.126335530474041
2018-12-30;6.0;23.6;4.986209247393686;2.126335530474041
2018-12-31;6.325;23.33;4.939357631798004;2.126335530474041
2019-01-01;19.2;22.67;4.824468634168235;2.12930085778781
2019-01-02;26.825;24.13;5.07918520553906;2.1352591422121896
2019-01-03;6.425;25.2;5.265872510430189;2.1412174266365693
2019-01-04;7.525;25.03;5.236304992936389;2.1530251015801363
2019-01-05;7.5;24.63;5.166585138575505;2.164832776523702
2019-01-06;0.125;24.63;5.166563887363898;2.1857786004514668
2019-01-07;15.725;23.63;4.992123513182329;2.206724424379233
2019-01-08;1.725;24.03;5.061743752108292;2.224597652370204
2019-01-09;10.125;24.97;5.225454079608332;2.236621489841987
2019-01-10;7.55;25.0;5.230430519983093;2.247165507900677
2019-01-11;5.75;24.4;5.125506599691483;2.257709525959368
2019-01-12;4.075;24.73;5.1826480642386485;2.2547710158013543
2019-01-13;4.475;25.1;5.246677362822984;2.248867178329572
2019-01-14;0.175;24.17;5.084036957146428;2.2429633408577883
2019-01-15;8.05;25.13;5.250719175910992;2.239998013544018
2019-01-16;0.0;26.3;5.453860073474292;2.237032686230248
2019-01-17;4.1;26.77;5.534891054271496;2.231074401805869
2019-01-18;3.225;24.27;5.09845521353932;2.2251161173814897
2019-01-19;6.85;24.77;5.184539096502973;2.2191578329571104
2019-01-20;2.75;24.97;5.218245277271852;2.213199548532731
2019-01-21;0.6;25.17;5.251822672076344;2.198103115124154
2019-01-22;6.325;26.2;5.429708031395419;2.183006681715575
2019-01-23;5.625;27.03;5.572571734963511;2.1709828442437926
2019-01-24;10.525;25.7;5.339532276130642;2.158959006772009
2019-01-25;13.975;25.47;5.297759339750777;2.1439966591422124
2019-01-26;0.55;26.17;5.417511904264394;2.129034311512416
2019-01-27;24.425;23.5;4.951526961966922;2.1693258690744925
2019-01-28;13.9;22.6;4.793161315045541;2.2096174266365693
2019-01-29;32.625;21.93;4.674713424353662;2.2499089841986457
2019-01-30;4.7;24.0;5.031631784749108;2.274384920993228
