Date;Prec;Temp;PET;Qobs
2014-04-23;0.5670000000000001;23.4;4.001635664487928;2.612296523702032
2014-04-24;0.0;23.5;3.9987501597887984;2.6019142212189608
2014-04-25;0.0;23.5;3.981836077057968;2.5901106094808126
2014-04-26;0.0;22.9;3.881519848878169;2.576901128668172
2014-04-27;0.0;24.0;4.017499034399839;2.559319638826185
2014-04-28;0.0;25.3;4.179870117986348;2.541799909706546
2014-04-29;0.0;25.8;4.230937231150698;2.521432686230248
2014-04-30;0.0;25.9;4.22682755939791;2.5011377878103835
2014-05-01;0.0;25.4;4.141002161964048;2.4809152144469526
2014-05-02;12.867;25.1;4.083015245644247;2.462170835214447
2014-05-03;0.0;25.5;4.120073569922486;2.440543205417608
2014-05-04;0.0;24.6;3.9819578289351;2.417432505643341
2014-05-05;2.067;23.4;3.804814520504074;2.3943218058690747
2014-05-06;17.833;23.0;3.735897828421481;2.371211106094808
2014-05-07;1.0;22.5;3.654300728612228;2.350988532731377
2014-05-08;0.0;23.4;3.75870819241962;2.332244153498871
2014-05-09;0.233;23.7;3.783259446878631;2.316440722347629
2014-05-10;0.0;23.5;3.742049757946299;2.3035571106094808
2014-05-11;0.0;23.6;3.740493874041986;2.293573002257336
2014-05-12;0.0;24.7;3.869337070987271;2.2892936343115124
2014-05-13;0.0;24.6;3.841574372560337;2.292162257336344
2014-05-14;77.433;23.7;3.710721015670356;2.3007673137697515
2014-05-15;24.633000000000003;23.5;3.6711558632944663;2.310787990970655
2014-05-16;0.0;24.4;3.7732081088576823;2.3222194130925504
2014-05-17;0.667;23.8;3.6828710245183154;2.332203521444696
2014-05-18;3.133;24.7;3.784490370814552;2.340714311512415
2014-05-19;3.267;24.9;3.796702934746971;2.347793227990971
2014-05-20;0.0;25.3;3.83434569207942;2.3534459593679458
2014-05-21;2.133;25.25;3.815198448249272;2.3576773814898417
2014-05-22;2.033;25.05;3.7775517498003617;2.3590881264108354
2014-05-23;1.233;19.75;3.1013270393700165;2.3590881264108354
2014-05-24;0.767;15.05;2.504531570454002;2.3576830699774263
2014-05-25;3.5;19.05;2.9950319041780995;2.3562780135440184
2014-05-26;0.0;19.9;3.091686986084862;2.352078284424379
2014-05-27;0.0;19.6;3.0456339584263703;2.343662573363431
2014-05-28;0.0;19.9;3.074157050761684;2.3281460045146734
2014-05-29;0.0;21.95;3.3182436757208547;2.306988081264108
2014-05-30;0.0;24.3;3.598152952398552;2.2858301580135443
2014-05-31;0.0;24.2;3.576827574366662;2.263303747178329
2014-06-01;0.0;23.25;3.452060148427508;2.2435931376975167
2014-06-02;7.525;22.0;3.291629271684331;2.226760902934537
2014-06-03;9.125;23.5;3.466750883771659;2.209992054176072
2014-06-04;0.175;24.9;3.629307776528032;2.194649390519188
2014-06-05;0.0;25.45;3.6885846966511218;2.179365237020316
2014-06-06;0.0;25.55;3.6935953332951534;2.1641387810383743
2014-06-07;0.0;25.25;3.6506956143627782;2.1503230699774267
2014-06-08;0.025;24.85;3.596283569243646;2.136560180586907
2014-06-09;0.0;24.35;3.5304079939749395;2.124149525959368
2014-06-10;0.0;24.55;3.5491956035570187;2.1145335440180597
2014-06-11;0.0;23.85;3.4603732691753954;2.106307178329572
2014-06-12;0.0;24.05;3.479985985564044;2.099465553047404
2014-06-13;0.0;24.5;3.5298611712600496;2.0926775620767493
2014-06-14;0.0;23.1;3.3588966075712685;2.0858895711060947
2014-06-15;0.0;20.3;3.021456780844469;2.0804700677200905
2014-06-16;0.0;19.5;2.923604904326436;2.073682076749436
2014-06-17;0.0;21.1;3.1124423240768047;2.066894085778781
2014-06-18;0.0;21.7;3.1822331447283365;2.0614745823927767
2014-06-19;0.0;21.5;3.1570281461110143;2.0560550790067724
2014-06-20;0.0;20.1;2.9893049029230045;2.0519983747178334
2014-06-21;0.0;21.8;3.1911510886720635;2.049299593679458
2014-06-22;0.0;24.0;3.452859195865485;2.046600812641084
2014-06-23;0.0;25.2;3.5959060132785585;2.0452542663656885
2014-06-24;0.0;23.4;3.382146545746996;2.0425554853273145
2014-06-25;0.0;23.0;3.335468806527452;2.0398567042889395
2014-06-26;0.0;23.2;3.3606606904347958;2.037157923250565
2014-06-27;0.0;23.2;3.3624289354697154;2.0344591422121896
2014-06-28;0.0;16.0;2.505551025459752;2.0344591422121896
2014-06-29;0.0;16.0;2.5074623303345627;2.0344591422121896
2014-06-30;0.0;18.4;2.796488425907551;2.0344591422121896
2014-07-01;0.0;21.0;3.1103056020178315;2.0317814898419857
2014-07-02;0.0;23.2;3.3772362473919304;2.029103837471784
2014-07-03;0.0;23.4;3.405358932333716;2.026426185101581
2014-07-04;0.0;23.1;3.37389980528074;2.0237485327313767
2014-07-05;0.0;22.4;3.294627044934454;2.0210708803611737
2014-07-06;0.0;23.0;3.372030468275681;2.018393227990971
2014-07-07;0.0;19.5;2.9554566341880446;2.0157155756207668
2014-07-08;0.0;18.6;2.851951674535476;2.0130379232505646
2014-07-09;0.0;19.8;3.0026131092093213;2.0103602708803607
2014-07-10;0.0;19.4;2.9600577503030387;2.0076826185101577
2014-07-11;0.0;20.6;3.112127042416008;2.0050049661399547
2014-07-12;0.0;21.6;3.2407795202843768;2.002327313769752
2014-07-13;0.0;23.2;3.4435793491281115;1.9996496613995485
2014-07-14;0.0;22.6;3.3783524149611632;1.9969720090293448
2014-07-15;0.0;23.7;3.5217090132261144;1.9942943566591416
2014-07-16;0.0;24.3;3.604580763594301;1.9942943566591425
2014-07-17;0.0;25.1;3.712855839972779;1.9942943566591416
2014-07-18;0.0;21.1;3.2283040004444343;1.9942943566591425
2014-07-19;0.0;19.9;3.088605429042219;1.9916378329571107
2014-07-20;0.0;20.6;3.184696127375344;1.9889813092550792
2014-07-21;0.0;23.0;3.493700914456833;1.986324785553048
2014-07-22;0.0;24.9;3.7422443991720535;1.983668261851016
2014-07-23;10.0;24.2;3.666144421549904;1.981011738148984
2014-07-24;0.05;18.6;2.9725956594641243;1.9783552144469527
2014-07-25;0.95;13.4;2.325246444939326;1.975698690744921
2014-07-26;0.4;17.6;2.8656027425758355;1.9730421670428897
2014-07-27;0.85;17.6;2.8754130427196274;1.9703856433408573
2014-07-28;0.0;19.5;3.128015010210928;1.9677291196388265
2014-07-29;0.0;22.2;3.485042591086321;1.9650725959367945
2014-07-30;0.0;23.3;3.639036062910045;1.9624160722347632
2014-07-31;0.0;24.1;3.755577597940404;1.959759548532732
2014-08-01;0.0;24.2;3.782442254470936;1.9571030248307
2014-08-02;0.0;23.6;3.7186204642575102;1.954446501128668
2014-08-03;0.0;23.4;3.706636302624171;1.954446501128668
2014-08-04;0.0;24.3;3.838780656127996;1.954446501128668
2014-08-05;0.0;24.1;3.82736360438081;1.954446501128668
2014-08-06;0.0;23.7;3.789531203500103;1.954446501128668
2014-08-07;0.0;23.3;3.751469969482952;1.954446501128668
2014-08-08;0.0;21.7;3.553457573096896;1.954446501128668
2014-08-09;0.0;20.2;3.3672660847736515;1.954446501128668
2014-08-10;0.0;22.4;3.675999782256054;1.954446501128668
2014-08-11;0.0;24.3;3.946847690011406;1.954446501128668
2014-08-12;0.0;25.2;4.084662356740249;1.954446501128668
2014-08-13;0.0;21.8;3.639636111792554;1.954446501128668
2014-08-14;0.0;18.7;3.2318544650875123;1.954446501128668
2014-08-15;2.5;21.2;3.5874859424793155;1.954446501128668
2014-08-16;0.0;24.1;4.00102658009736;1.954446501128668
2014-08-17;0.0;23.0;3.865707264133853;1.9518119187358915
2014-08-18;0.0;23.8;3.992618023476703;1.949177336343115
2014-08-19;0.0;23.9;4.023076035964103;1.9465427539503384
2014-08-20;0.0;24.6;4.137585200781515;1.943908171557562
2014-08-21;0.0;25.1;4.224888469450564;1.9412735891647848
2014-08-22;0.0;26.3;4.411479372387757;1.9386390067720087
2014-08-23;0.0;26.4;4.443829284129614;1.9360044243792325
2014-08-24;0.0;25.8;4.376852308153802;1.933369841986456
2014-08-25;0.0;25.4;4.337733868706101;1.930735259593679
2014-08-26;0.125;23.65;4.104741681267262;1.9281006772009028
2014-08-27;0.0;21.65;3.8337440963051503;1.9254660948081264
2014-08-28;0.0;23.55;4.123714927433474;1.9228315124153497
2014-08-29;0.0;25.5;4.423133119754792;1.9201969300225727
2014-08-30;0.6;26.3;4.557349465774229;1.9175623476297965
2014-08-31;0.0;27.25;4.714383177147172;1.91492776523702
2014-09-01;0.0;27.3;4.740382385255804;1.91492776523702
2014-09-02;3.975;27.55;4.795846586284821;1.91492776523702
2014-09-03;0.0;28.4;4.940275519211651;1.91492776523702
2014-09-04;0.0;23.85;4.28378015312274;1.91492776523702
2014-09-05;1.25;23.15;4.195869132987738;1.91492776523702
2014-09-06;8.225;25.3;4.533495371572882;1.91492776523702
2014-09-07;4.05;26.2;4.685719912033712;1.91492776523702
2014-09-08;7.1;27.1;4.838842390504015;1.91492776523702
2014-09-09;0.0;27.1;4.856675702971744;1.91492776523702
2014-09-10;0.0;26.5;4.7832665302149495;1.91492776523702
2014-09-11;0.0;27.0;4.876696432310924;1.9123151241534988
2014-09-12;0.0;26.75;4.855818145045356;1.9097024830699767
2014-09-13;0.0;27.4;4.972643728011824;1.907089841986456
2014-09-14;0.0;26.75;4.889786951853386;1.9044772009029347
2014-09-15;0.175;25.0;4.636081862549933;1.9018645598194133
2014-09-16;0.0;25.15;4.674983849803042;1.899251918735892
2014-09-17;0.05;25.25;4.706088029022851;1.8966392776523704
2014-09-18;9.3;26.8;4.963433211898414;1.8940266365688487
2014-09-19;0.0;28.2;5.1986634786894985;1.891413995485328
2014-09-20;3.4;25.35;4.76747808071971;1.8888013544018056
2014-09-21;4.2;23.6;4.506609705693382;1.8861887133182844
2014-09-22;0.0;24.9;4.725918616957432;1.8835760722347632
2014-09-23;2.4;27.45;5.144437031809221;1.880963431151241
2014-09-24;0.0;26.5;5.008625313295692;1.87835079006772
2014-09-25;0.45;24.15;4.648447204902621;1.8757381489841989
2014-09-26;0.125;25.55;4.8856037463229;1.8757381489841989
2014-09-27;0.0;26.3;5.019554885061882;1.8757381489841989
2014-09-28;0.0;26.6;5.081568881662634;1.8757381489841989
2014-09-29;0.0;27.0;5.159724082692983;1.8757381489841989
2014-09-30;0.0;28.05;5.343053641195102;1.8757381489841989
2014-10-01;0.275;27.5;5.267672097357006;1.8757381489841989
2014-10-02;0.925;26.5;5.118455211608804;1.8757381489841989
2014-10-03;0.2;27.15;5.236944395034356;1.8757381489841989
2014-10-04;0.525;27.0;5.225059471857083;1.8757381489841989
2014-10-05;1.225;25.75;5.032761035881148;1.8757381489841989
2014-10-06;1.05;26.95;5.241163071405435;1.8757381489841989
2014-10-07;0.0;27.2;5.294001335456572;1.8757381489841989
2014-10-08;0.0;27.7;5.387944481697022;1.8863195485327309
2014-10-09;0.0;27.05;5.292081109901905;1.8969009480812644
2014-10-10;0.0;28.25;5.501602821526315;1.9074823476297968
2014-10-11;0.05;28.5;5.554150943192362;1.9180637471783304
2014-10-12;0.675;27.75;5.440461903994796;1.928645146726862
2014-10-13;3.525;26.2;5.192866303960154;1.941925327313769
2014-10-14;3.775;27.55;5.427605634368224;1.9552055079006767
2014-10-15;0.15;27.75;5.4707920851873535;1.9684856884875843
2014-10-16;5.025;27.65;5.463623876064955;1.9790670880361168
2014-10-17;0.275;28.2;5.565083949054723;1.9896484875846496
2014-10-18;0.25;26.45;5.280412975034307;1.9870569751693
2014-10-19;0.0;27.45;5.456992864798409;1.9844654627539504
2014-10-20;0.0;23.3;4.76644611034503;1.9818739503386005
2014-10-21;7.125;24.4;4.959107982605264;1.9792824379232503
2014-10-22;0.0;26.55;5.329448922483632;1.981895079006772
2014-10-23;0.0;26.5;5.328429743467557;1.9739263205417608
2014-10-24;2.175;24.8;5.047659824331986;1.9646483972911968
2014-10-25;1.05;22.95;4.740459830261101;1.9553704740406324
2014-10-26;12.075;23.85;4.8992476536868335;1.952692821670429
2014-10-27;5.225;24.75;5.058198884437065;1.952692821670429
2014-10-28;11.125;24.35;4.996008924122356;1.9499940406320544
2014-10-29;0.0;25.25;5.154990198392427;1.94729525959368
2014-10-30;2.475;24.95;5.1093804883740495;1.9527586455981945
2014-10-31;9.425;24.25;4.995146511693238;1.9609208126410835
2014-11-01;0.7;23.7;4.906113542843511;1.960920812641084
2014-11-02;3.575;24.2;4.996371201454851;1.9740937246049663
2014-11-03;2.3;24.6;5.069474368521549;1.9872666365688487
2014-11-04;9.325;26.0;5.313931395955245;1.9937856433408576
2014-11-05;4.85;26.45;5.395628137938832;2.0003046501128665
2014-11-06;2.025;27.4;5.56311450107879;2.0016195033860043
2014-11-07;0.0;28.15;5.696303245892798;2.0016195033860047
2014-11-08;0.0;27.7;5.623145126869359;2.002928668171557
2014-11-09;0.0;26.5;5.420631654999986;2.00423783295711
2014-11-10;4.425;25.35;5.226273296870801;2.00423783295711
2014-11-11;2.45;26.6;5.445042812467212;2.001560180586908
2014-11-12;8.5;26.35;5.405298923123364;2.001560180586908
2014-11-13;0.5;24.05;5.011686129754005;2.001560180586908
2014-11-14;16.4;22.65;4.772835450422963;1.993398013544018
2014-11-15;0.225;24.0;5.00854295610622;1.9799016704288936
2014-11-16;2.925;23.65;4.950613547879201;1.974567494356659
2014-11-17;0.0;25.4;5.255551860676285;1.9692333182844248
2014-11-18;0.0;26.85;5.508765655000061;1.9692333182844248
2014-11-19;4.5;26.05;5.372751864722216;1.9758872234762976
2014-11-20;29.95;24.65;5.132640093078519;1.987960632054176
2014-11-21;2.45;24.8;5.160649254339141;2.0000340406320545
2014-11-22;6.375;25.2;5.23188779349791;2.013422302483069
2014-11-23;40.7;24.8;5.164436888324897;2.026810564334086
2014-11-24;7.7;25.25;5.244203605775574;2.0401988261851014
2014-11-25;20.575;23.9;5.011780811978104;2.042876478555305
2014-11-26;8.925;25.1;5.221481702904274;2.0455541309255083
2014-11-27;3.075;23.15;4.884634180815809;2.0455541309255083
2014-11-28;28.35;24.5;5.120303874667114;2.042876478555305
2014-11-29;0.05;26.2;5.41679532704201;2.0401988261851014
2014-11-30;0.0;27.0;5.557075427436736;2.0428553498871342
2014-12-01;0.0;25.75;5.341270876100403;2.045511873589165
2014-12-02;12.35;23.1;4.882069630054917;2.0508460496613994
2014-12-03;8.825;23.0;4.865742681676126;2.0508460496613994
2014-12-04;1.05;24.15;5.066624239663516;2.061771196388262
2014-12-05;11.6;25.25;5.258845219380402;2.06727683972912
2014-12-06;21.5;23.9;5.025089724641078;2.0755665914221217
2014-12-07;21.175;23.35;4.930334048832519;2.0980930022573365
2014-12-08;26.825;23.7;4.992051356470592;2.120619413092551
2014-12-09;12.3;23.2;4.905879690419301;2.135962076749436
2014-12-10;7.475;23.5;4.958841753047835;2.1639079909706544
2014-12-11;5.7;23.4;4.9421790927565485;2.186096343115124
2014-12-12;8.725;24.0;5.0473125152407405;2.216951512415349
2014-12-13;8.575;23.4;4.943562768955231;2.2504843340857783
2014-12-14;29.775;24.65;5.161827793518176;2.271087223476297
2014-12-15;6.625;25.0;5.223419069189544;2.291690112866817
2014-12-16;8.35;25.65;5.337239517205977;2.3122930022573365
2014-12-17;1.075;24.5;5.137581277219696;2.3302182392776523
2014-12-18;3.2;23.55;4.972688068540722;2.343927494356659
2014-12-19;11.575;25.0;5.225799698544252;2.346711602708804
2014-12-20;3.575;26.25;5.444098064358129;2.346711602708804
2014-12-21;0.0;25.8;5.3662273820630935;2.343927494356659
2014-12-22;51.133;23.55;4.974677373803646;2.3339068171557567
2014-12-23;11.833;23.2;4.914126837420198;2.3339068171557567
2014-12-24;8.8;23.5;4.966821010720391;2.3410905643340856
2014-12-25;4.2330000000000005;25.05;5.237359836423628;2.3382016252821667
2014-12-26;5.167000000000001;24.95;5.220316880971822;2.3410702483069974
2014-12-27;0.0;26.15;5.429851018277413;2.335272054176072
2014-12-28;20.667;26.65;5.517356046510508;2.3209313769751687
2014-12-29;0.0;27.35;5.6397064278671785;2.319520632054176
2014-12-30;0.0;26.85;5.552823934597513;2.315304650112867
2014-12-31;0.0;26.7;5.526919764489825;2.311088668171558
2015-01-01;0.0;25.25;5.274310668001052;2.2917144920993238
2015-01-02;0.0;25.7;5.352934631309617;2.276556297968397
2015-01-03;0.833;26.05;5.414084153935675;2.261398103837472
2015-01-04;1.2;25.9;5.388006136587892;2.2490240180586905
2015-01-05;9.267;24.15;5.082887505550994;2.2366499322799096
2015-01-06;1.867;24.8;5.196206677132777;2.2144185101580134
2015-01-07;4.6;24.6;5.161259377932132;2.1821664108352143
2015-01-08;7.433;25.6;5.335492897503056;2.140130925507901
2015-01-09;0.1669999999999999;25.35;5.291709419957052;2.100984379232506
2015-01-10;0.0;25.45;5.308886977782839;2.057747810383748
2015-01-11;5.433;25.65;5.343427798657958;2.0145112415349886
2015-01-12;3.733;24.6;5.159985963722301;1.979817155756208
2015-01-13;0.5;24.7;5.17695407560939;1.945123069977427
2015-01-14;4.967;25.15;5.254841078435542;1.9118852370203163
2015-01-15;5.6;25.4;5.297771753989185;1.8786474040632053
2015-01-16;0.0;25.4;5.297039815770559;1.86056776523702
2015-01-17;4.9;23.7;5.000043224979287;1.843837110609481
2015-01-18;5.033;23.9;5.034006001752181;1.8325739051918728
2015-01-19;3.867;25.75;5.355209177610561;1.8213106997742667
2015-01-20;7.3;24.65;5.162528277314328;1.81004749435666
2015-01-21;0.3;24.6;5.15260030140735;1.7988939954853271
2015-01-22;0.0;24.75;5.177365831218388;1.7877404966139951
2015-01-23;9.567;25.15;5.245489784862624;1.7863703837471785
2015-01-24;1.6;24.8;5.182998756634955;1.7850002708803612
2015-01-25;0.467;24.1;5.059560117714067;1.8164226636568843
2015-01-26;4.667;23.75;4.996903023663822;1.8478450564334088
2015-01-27;9.933;23.6;4.968900740780842;1.8762744920993228
2015-01-28;34.633;23.2;4.89736047406827;1.90321841986456
2015-01-29;11.167;23.95;5.025360328074212;1.9315113318284425
2015-01-30;0.1669999999999999;26.35;5.439367463858089;1.9495909706546275
2015-01-31;0.6;27.3;5.601336576625204;1.9676706094808127
2015-02-01;8.167;26.05;5.381640234205309;1.978714401805869
2015-02-02;0.0;26.0;5.369870542662171;1.9842907449209928
2015-02-03;1.7;25.25;5.23674299994339;1.989867088036117
2015-02-04;6.167000000000001;25.85;5.337145549226772;1.9884896613995489
2015-02-05;5.9;24.55;5.108732232370931;1.9940115575620767
2015-02-06;6.567;24.3;5.061839608673758;2.0051650564334094
2015-02-07;13.433;25.15;5.204704278677353;2.0191758013544017
2015-02-08;22.267;25.5;5.260887298433938;2.028911241534989
2015-02-09;10.975;24.45;5.07547705454146;2.0099441986455986
2015-02-10;0.925;25.45;5.243156703121377;1.9839892550790068
2015-02-11;2.3;23.5;4.90281498717291;1.9610272686230248
2015-02-12;3.4;25.2;5.190191773441511;1.9381733634311509
2015-02-13;18.6;25.55;5.24497948591069;1.9166968848758468
2015-02-14;0.0;25.15;5.170778201903098;1.9110100225733635
2015-02-15;7.175;24.0;4.968005926763175;1.9025211738148984
2015-02-16;26.925;24.35;5.022117194833134;1.8969448306997745
2015-02-17;14.65;24.6;5.0587570081428;1.8913684875846504
2015-02-18;16.75;24.05;4.958496274471756;1.8913684875846504
2015-02-19;22.075;23.85;4.917897148634823;1.906893182844244
2015-02-20;15.75;23.1;4.783517822976224;1.927080812641084
2015-02-21;33.75;22.95;4.751247951693697;1.9506953498871336
2015-02-22;43.7;24.25;4.96493537256807;1.9839047404063208
2015-02-23;11.0;23.95;4.906534784939429;2.0120099322799097
2015-02-24;1.4;25.55;5.169547918145015;2.0294776523702027
2015-02-25;0.0;25.85;5.211799932923949;2.045077110609481
2015-02-26;0.0;24.3;4.941597047093813;2.059224379232506
2015-02-27;3.7;23.95;4.87406258226309;2.0747490744921
2015-02-28;7.9;24.25;4.915714915166779;2.0860122799097063
2015-03-01;3.35;24.55;4.956919215033458;2.088841896162528
2015-03-02;1.1;24.2;4.888839836823816;2.0930554401805868
2015-03-03;23.875;24.65;4.954400959793087;2.107202708803612
2015-03-04;19.7;24.45;4.911000611333545;2.128679187358917
2015-03-05;3.425;24.5;4.909073643956247;2.137250112866817
2015-03-06;1.3;25.15;5.0064765023681685;2.137250112866817
2015-03-07;5.475;24.45;4.879461513321002;2.1313462753950336
2015-03-08;10.85;24.7;4.909746875319325;2.1105889841986456
2015-03-09;7.15;25.3;4.997302124344413;2.0773795936794586
2015-03-10;0.125;25.55;5.026535506425034;2.053549706546276
2015-03-11;17.1;23.9;4.743448291222371;2.040357291196388
2015-03-12;16.95;25.2;4.944430708793712;2.0418159819413093
2015-03-13;8.65;23.8;4.703153282337838;2.068988261851016
2015-03-14;1.1;24.5;4.804854923456543;2.0993135891647854
2015-03-15;21.375;25.35;4.930068787751303;2.1325229796839733
2015-03-16;3.85;25.2;4.892285016189596;2.159210112866817
2015-03-17;24.175;25.1;4.862464629732401;2.1811961173814898
2015-03-18;5.05;24.95;4.8244378412479785;2.1930037923250563
2015-03-19;3.7;25.05;4.826465907178094;2.2005012189616253
2015-03-20;1.575;25.5;4.884213383681976;2.22144704288939
2015-03-21;26.175;25.05;4.797606856679519;2.242392866817156
2015-03-22;4.775;24.7;4.727130937947225;2.251289661399549
2015-03-23;5.3;24.45;4.672651244840767;2.2659813995485334
2015-03-24;13.925;24.65;4.689384359474168;2.27619467268623
2015-03-25;0.925;24.85;4.70570862723796;2.286407945823928
2015-03-26;3.45;25.15;4.737338568141009;2.2936688939051915
2015-03-27;5.65;23.8;4.510069389561188;2.2936688939051915
2015-03-28;14.8;24.85;4.658609581605372;2.26940749435666
2015-03-29;4.45;23.6;4.44812820744146;2.2419930474040632
2015-03-30;15.525;24.2;4.525555400924853;2.2145786004514667
2015-03-31;7.875;24.6;4.571276380566707;2.2054404514672683
2015-04-01;5.325;24.4;4.524069803291227;2.2024214898419863
2015-04-02;1.675;24.55;4.530599168049888;2.2024214898419863
2015-04-03;8.2;24.9;4.567368752755149;2.199402528216704
2015-04-04;23.925;25.75;4.679698380971203;2.1857859142212197
2015-04-05;2.025;25.45;4.616572073656642;2.1692169751693
2015-04-06;7.35;22.9;4.213844096842729;2.16178618510158
2015-04-07;2.575;24.2;4.393210987326567;2.1587932279909707
2015-04-08;9.2;23.6;4.286214344401354;2.1602787358916475
2015-04-09;18.625;24.3;4.373896630474239;2.158798916478555
2015-04-10;0.95;24.5;4.386327801247905;2.1632367494356664
2015-04-11;8.675;23.2;4.176305292730658;2.1691405869074494
2015-04-12;0.45;23.1;4.144767568701953;2.1720790970654624
2015-04-13;3.025;23.5;4.18674901564791;2.1750176072234764
2015-04-14;5.85;24.5;4.31599162209055;2.1779561173814903
2015-04-15;9.45;24.1;4.240013447887392;2.1719978329571106
2015-04-16;24.05;23.4;4.120958944696443;2.166039548532732
2015-04-17;0.95;23.4;4.103882569741926;2.160081264108352
2015-04-18;11.075;24.8;4.288262315023262;2.1541229796839727
2015-04-19;8.45;24.8;4.27034181613245;2.1526431602708804
2015-04-20;2.5;25.5;4.352324596352142;2.1541156659142207
2015-04-21;1.475;24.8;4.2345524840714726;2.1555881715575618
2015-04-22;0.8;24.2;4.131803765894277;2.151150338600452
2015-04-23;0.425;24.3;4.128448062306207;2.146712505643341
2015-04-24;8.15;24.8;4.181149289884428;2.1437739954853274
2015-04-25;5.4;23.4;3.967864722401624;2.137870158013544
2015-04-26;0.0;25.1;4.187589514381108;2.143882076749436
2015-04-27;16.625;23.4;3.9343783647226007;2.152859322799097
2015-04-28;35.05;24.0;4.000535756488584;2.167955756207675
2015-04-29;18.475;23.8;3.9562010473097433;2.183052189616253
2015-04-30;12.9;23.6;3.912209326821368;2.198148623024831
2015-05-01;1.25;24.5;4.018406703221691;2.2026075846501127
2015-05-02;0.775;23.7;3.893107559800328;2.205572911963883
2015-05-03;6.45;23.6;3.8634132491732167;2.208538239277652
2015-05-04;14.975;24.0;3.901242467537766;2.2115035665914218
2015-05-05;13.825;22.9;3.737828349368439;2.214468893905192
2015-05-06;22.675;22.6;3.682527859444032;2.235791783295712
2015-05-07;4.375;23.7;3.8137611240425793;2.2585871783295715
2015-05-08;0.0;24.5;3.904291960435873;2.2660179683972914
2015-05-09;0.0;24.0;3.8228057128738784;2.274914762979684
2015-05-10;0.0;24.6;3.8864797486038754;2.2808186004514672
2015-05-11;4.1;22.8;3.635864674768084;2.2748066817155754
2015-05-12;0.0;21.5;3.452438800712548;2.268794762979684
2015-05-13;0.55;22.0;3.5041387857813886;2.2507598194130924
2015-05-14;0.1;22.8;3.5943569420082198;2.232724875846501
2015-05-15;0.575;24.0;3.735562106510159;2.2146899322799096
2015-05-16;8.6;23.3;3.6320336558051847;2.207292460496613
2015-05-17;0.0;24.5;3.772385250808691;2.1984777426636573
2015-05-18;0.0;23.7;3.657066452605308;2.1896630248307005
2015-05-19;0.0;23.8;3.657024900358287;2.177964243792325
2015-05-20;0.425;23.4;3.593908173434176;2.1662654627539504
2015-05-21;0.0;24.3;3.695382298634832;2.136209119638826
2015-05-22;0.0;24.7;3.7335536428975287;2.106152776523702
2015-05-23;3.05;24.7;3.72159244724402;2.0914610383747174
2015-05-24;1.2;24.6;3.697463066605409;2.0739120541760734
2015-05-25;0.0;25.5;3.798273308832933;2.0593560270880364
2015-05-26;0.0;24.9;3.712507666021581;2.0448
2015-05-27;0.0;24.6;3.6646652507894535;2.0274143566591416
2015-05-28;2.125;23.0;3.456883430575388;2.015932550790068
2015-05-29;0.0;23.5;3.5090888592966367;2.0044507449209936
2015-05-30;0.0;24.4;3.610433337901618;1.9929689390519187
2015-05-31;13.25;24.3;3.589076983867918;1.981487133182844
2015-06-01;2.075;25.2;3.690343946283566;1.972916207674944
2015-06-02;1.825;25.1;3.6695570769517913;1.964345282167043
2015-06-03;0.0;25.2;3.6735395329790914;1.95865841986456
2015-06-04;0.0;24.8;3.617169623429276;1.9529715575620763
2015-06-05;0.0;24.3;3.549278542261999;1.9472846952595937
2015-06-06;0.0;23.4;3.433653272195821;1.9415978329571109
2015-06-07;0.0;24.0;3.4998404236866305;1.935910970654628
2015-06-08;0.0;24.0;3.493876834441063;1.930279367945824
2015-06-09;0.0;23.5;3.428164491594064;1.9246477652370209
2015-06-10;0.0;23.6;3.435092868417284;1.919016162528217
2015-06-11;0.0;24.5;3.5383366183942515;1.9162141760722349
2015-06-12;0.0;24.1;3.4859756344204365;1.9134121896162528
2015-06-13;0.0;23.8;3.44610175363693;1.9078358465011285
2015-06-14;0.0;24.4;3.5142904008041027;1.9022595033860048
2015-06-15;0.0;24.5;3.523042491498491;1.896683160270881
2015-06-16;0.0;22.2;3.245798097864451;1.8911068171557568
2015-06-17;0.0;24.1;3.470194315350001;1.885530474040632
2015-06-18;0.0;23.2;3.3610102876906027;1.879954130925508
2015-06-19;0.0;17.7;2.7043222232724538;1.874377787810384
2015-06-20;0.0;19.6;2.9297569964902754;1.8688014446952592
2015-06-21;0.0;22.6;3.286409330124961;1.8632251015801355
2015-06-22;0.0;22.8;3.309982263622776;1.857648758465012
2015-06-23;0.0;23.3;3.3696735157544118;1.8548744018058687
2015-06-24;0.0;23.5;3.394055512457373;1.8521000451467269
2015-06-25;0.0;22.8;3.31164402933797;1.8493256884875853
2015-06-26;0.0;23.0;3.3368262174529884;1.8465513318284423
2015-06-27;0.0;24.3;3.4935875109667616;1.8410294356659145
2015-06-28;0.0;23.4;3.3884594820503304;1.8382818961625285
2015-06-29;0.0;22.2;3.2477607326238145;1.8355343566591416
2015-06-30;0.0;23.5;3.4059794930925307;1.8327868171557564
2015-07-01;0.0;23.6;3.421336162219615;1.8300392776523704
2015-07-02;0.0;24.0;3.4730443678853185;1.8272917381489848
2015-07-03;0.0;23.9;3.465312434663535;1.8245441986455984
2015-07-04;0.0;20.4;3.049717261712839;1.8217966591422128
2015-07-05;0.0;17.6;2.717466102756156;1.8190491196388263
