Date;P;T;IRA;IRI;Q_obs;f_cpmax_Ric;f_sfmax_Ric;f_roots_Ric;f_cpmax_Soy;f_sfmax_Soy;f_roots_Soy
2018-11-14;15.85;25.2;0.0;0.0;2.096;0.853595781147231;0.853595781147231;0.853595781147231;0.4162076068123008;0.4162076068123008;0.4162076068123008
2018-11-15;15.025;25.1;0.0;0.0;2.12;0.8356681107755564;0.8356681107755564;0.8356681107755564;0.4063712205843052;0.4063712205843052;0.4063712205843052
2018-11-16;11.725;25.1;0.0;0.0;2.143;0.8178459093409323;0.8178459093409323;0.8178459093409323;0.3968592662117803;0.3968592662117803;0.3968592662117803
2018-11-17;0.15;25.13;0.0;0.0;2.161;0.8001481784037838;0.8001481784037838;0.8001481784037838;0.3876684024525402;0.3876684024525402;0.3876684024525402
2018-11-18;8.175;25.93;0.0;0.0;2.184;0.7825931511149806;0.7825931511149806;0.7825931511149806;0.3787948552814673;0.3787948552814673;0.3787948552814673
2018-11-19;15.25;24.27;0.0;0.0;2.208;0.7651982693158759;0.7651982693158759;0.7651982693158759;0.3702344473007358;0.3702344473007358;0.3702344473007358
2018-11-20;15.3;24.6;0.0;0.0;2.214;0.7479801637365691;0.7479801637365691;0.7479801637365691;0.361982626998529;0.361982626998529;0.361982626998529
2018-11-21;1.025;24.57;0.0;0.0;2.22;0.7309546372749027;0.7309546372749027;0.7309546372749027;0.3540344977563764;0.3540344977563764;0.3540344977563764
2018-11-22;10.775;24.37;0.0;0.0;2.217;0.7141366513259695;0.7141366513259695;0.7141366513259695;0.3463848465110645;0.3463848465110645;0.3463848465110645
2018-11-23;11.025;23.3;0.0;0.0;2.217;0.6975403151196624;0.6975403151196624;0.6975403151196624;0.3390281719830714;0.3390281719830714;0.3390281719830714
2018-11-24;15.5;24.03;0.0;0.0;2.223;0.6811788780121824;0.6811788780121824;0.6811788780121824;0.3319587123896227;0.3319587123896227;0.3319587123896227
2018-11-25;8.225;24.63;0.0;0.0;2.248;0.6650647246663823;0.6650647246663823;0.6650647246663823;0.3251704725667;0.3251704725667;0.3251704725667
2018-11-26;2.175;25.57;0.0;0.0;2.272;0.6492093730455025;0.6492093730455025;0.6492093730455025;0.3186572504306327;0.3186572504306327;0.3186572504306327
2018-11-27;3.125;25.6;0.0;0.0;2.305;0.6336234751351961;0.6336234751351961;0.6336234751351961;0.3124126627162255;0.3124126627162255;0.3124126627162255
2018-11-28;4.05;24.5;0.0;0.0;2.335;0.6183168202998481;0.6183168202998481;0.6183168202998481;0.306430169934672;0.306430169934672;0.306430169934672
2018-11-29;17.925;24.43;0.0;0.0;2.366;0.6032983411710409;0.6032983411710409;0.6032983411710409;0.3007031005007701;0.3007031005007701;0.3007031005007701
2018-11-30;25.9;23.33;0.0;0.0;2.391;0.5885761219586589;0.5885761219586589;0.5885761219586589;0.2952246739851242;0.2952246739851242;0.2952246739851242
2018-12-01;28.575;23.27;0.0;0.0;2.423;0.5741574090685437;0.5741574090685437;0.5741574090685437;0.2899880234530904;0.2899880234530904;0.2899880234530904
2018-12-02;2.9;23.27;0.0;0.0;2.461;0.5600486239048468;0.5600486239048468;0.5600486239048468;0.2849862168581523;0.2849862168581523;0.2849862168581523
2018-12-03;23.925;23.47;0.0;0.0;2.494;0.5462553777302577;0.5462553777302577;0.5462553777302577;0.2802122774631788;0.2802122774631788;0.2802122774631788
2018-12-04;4.425;24.1;0.0;0.0;2.519;0.5327824884531192;0.5327824884531192;0.5327824884531192;0.2756592032686062;0.2756592032686062;0.2756592032686062
2018-12-05;0.125;24.77;0.0;0.0;2.55;0.5196339992070799;0.5196339992070799;0.5196339992070799;0.2713199854319588;0.2713199854319588;0.2713199854319588
2018-12-06;9.95;25.93;0.0;0.0;2.582;0.5068131985863465;0.5068131985863465;0.5068131985863465;0.2671876256682814;0.2671876256682814;0.2671876256682814
2018-12-07;2.425;25.7;0.0;0.0;2.597;0.4943226423977919;0.4943226423977919;0.4943226423977919;0.2632551526259742;0.2632551526259742;0.2632551526259742
2018-12-08;16.775;25.3;0.0;0.0;2.609;0.4821641767901093;0.4821641767901093;0.4821641767901093;0.2595156372371833;0.2595156372371833;0.2595156372371833
2018-12-09;0.0;26.27;0.0;0.0;2.615;0.4703389626198691;0.4703389626198691;0.4703389626198691;0.2559622070463007;0.2559622070463007;0.2559622070463007
2018-12-10;0.0;26.37;0.0;0.0;2.6;0.4588475009146999;0.4588475009146999;0.4588475009146999;0.2525880595242596;0.2525880595242596;0.2525880595242596
2018-12-11;6.275;25.97;0.0;0.0;2.584;0.4476896592948453;0.4476896592948453;0.4476896592948453;0.2493864743801582;0.2493864743801582;0.2493864743801582
2018-12-12;8.75;25.83;0.0;0.0;2.562;0.436864699216021;0.436864699216021;0.436864699216021;0.246350824885312;0.246350824885312;0.246350824885312
2018-12-13;3.15;25.07;0.0;0.0;2.54;0.4263713038987646;0.4263713038987646;0.4263713038987646;0.2434745882281187;0.2434745882281187;0.2434745882281187
2018-12-14;0.0;25.03;0.0;0.0;2.519;0.4162076068123008;0.4162076068123008;0.4162076068123008;0.2407513549211081;0.2407513549211081;0.2407513549211081
2018-12-15;3.575;24.17;0.0;0.0;2.487;0.4063712205843052;0.4063712205843052;0.4063712205843052;0.2381748372842638;0.2381748372842638;0.2381748372842638
2018-12-16;22.625;24.97;0.0;0.0;2.45;0.3968592662117803;0.3968592662117803;0.3968592662117803;0.2357388770311232;0.2357388770311232;0.2357388770311232
2018-12-17;3.175;25.53;0.0;0.0;2.402;0.3876684024525402;0.3876684024525402;0.3876684024525402;0.2334374519863136;0.2334374519863136;0.2334374519863136
2018-12-18;0.0;23.9;0.0;0.0;2.355;0.3787948552814673;0.3787948552814673;0.3787948552814673;0.231264681965052;0.231264681965052;0.231264681965052
2018-12-19;0.225;25.07;0.0;0.0;2.315;0.3702344473007358;0.3702344473007358;0.3702344473007358;0.2292148338467468;0.2292148338467468;0.2292148338467468
2018-12-20;11.05;24.4;0.0;0.0;2.271;0.361982626998529;0.361982626998529;0.361982626998529;0.2272823258761858;0.2272823258761858;0.2272823258761858
2018-12-21;7.25;25.5;0.0;0.0;2.228;0.3540344977563764;0.3540344977563764;0.3540344977563764;0.2254617312268995;0.2254617312268995;0.2254617312268995
2018-12-22;17.925;26.27;0.0;0.0;2.207;0.3463848465110645;0.3463848465110645;0.3463848465110645;0.2237477808621479;0.2237477808621479;0.2237477808621479
2018-12-23;3.875;24.33;0.0;0.0;2.186;0.3390281719830714;0.3390281719830714;0.3390281719830714;0.222135365729616;0.222135365729616;0.222135365729616
2018-12-24;9.575;24.3;0.0;0.0;2.165;0.3319587123896227;0.3319587123896227;0.3319587123896227;0.2206195383263181;0.2206195383263181;0.2206195383263181
2018-12-25;0.0;25.17;0.0;0.0;2.156;0.3251704725667;0.3251704725667;0.3251704725667;0.2191955136704303;0.2191955136704303;0.2191955136704303
2018-12-26;1.975;25.1;0.0;0.0;2.149;0.3186572504306327;0.3186572504306327;0.3186572504306327;0.2178586697167883;0.2178586697167883;0.2178586697167883
2018-12-27;4.625;25.3;0.0;0.0;2.141;0.3124126627162255;0.3124126627162255;0.3124126627162255;0.2166045472526342;0.2166045472526342;0.2166045472526342
2018-12-28;2.3;23.93;0.0;0.0;2.132;0.306430169934672;0.306430169934672;0.306430169934672;0.2154288493098737;0.2154288493098737;0.2154288493098737
2018-12-29;10.475;23.83;0.0;0.0;2.126;0.3007031005007701;0.3007031005007701;0.3007031005007701;0.2143274401296304;0.2143274401296304;0.2143274401296304
2018-12-30;6.0;23.6;0.0;0.0;2.126;0.2952246739851242;0.2952246739851242;0.2952246739851242;0.2132963437142697;0.2132963437142697;0.2132963437142697
2018-12-31;6.325;23.33;0.0;0.0;2.126;0.2899880234530904;0.2899880234530904;0.2899880234530904;0.2123317420013254;0.2123317420013254;0.2123317420013254
2019-01-01;19.2;22.67;0.0;0.0;2.129;0.2849862168581523;0.2849862168581523;0.2849862168581523;0.211429972692907;0.211429972692907;0.211429972692907
2019-01-02;26.825;24.13;0.0;0.0;2.135;0.2802122774631788;0.2802122774631788;0.2802122774631788;0.2105875267732135;0.2105875267732135;0.2105875267732135
2019-01-03;6.425;25.2;0.0;0.0;2.141;0.2756592032686062;0.2756592032686062;0.2756592032686062;0.2098010457457334;0.2098010457457334;0.2098010457457334
2019-01-04;7.525;25.03;0.0;0.0;2.153;0.2713199854319588;0.2713199854319588;0.2713199854319588;0.2090673186205942;0.2090673186205942;0.2090673186205942
2019-01-05;7.5;24.63;0.0;0.0;2.165;0.2671876256682814;0.2671876256682814;0.2671876256682814;0.2083832786813394;0.2083832786813394;0.2083832786813394
2019-01-06;0.125;24.63;0.0;0.0;2.186;0.2632551526259742;0.2632551526259742;0.2632551526259742;0.207746000059174;0.207746000059174;0.207746000059174
2019-01-07;15.725;23.63;0.0;0.0;2.207;0.2595156372371833;0.2595156372371833;0.2595156372371833;0.2071526941414383;0.2071526941414383;0.2071526941414383
2019-01-08;1.725;24.03;0.0;0.0;2.225;0.2559622070463007;0.2559622070463007;0.2559622070463007;0.206600705839757;0.206600705839757;0.206600705839757
2019-01-09;10.125;24.97;0.0;0.0;2.237;0.2525880595242596;0.2525880595242596;0.2525880595242596;0.206087509741975;0.206087509741975;0.206087509741975
2019-01-10;7.55;25.0;0.0;0.0;2.247;0.2493864743801582;0.2493864743801582;0.2493864743801582;0.2056107061706382;0.2056107061706382;0.2056107061706382
2019-01-11;5.75;24.4;0.0;0.0;2.258;0.246350824885312;0.246350824885312;0.246350824885312;0.2051680171694246;0.2051680171694246;0.2051680171694246
2019-01-12;4.075;24.73;0.0;0.0;2.255;0.2434745882281187;0.2434745882281187;0.2434745882281187;0.2047572824375714;0.2047572824375714;0.2047572824375714
2019-01-13;4.475;25.1;0.0;0.0;2.249;0.2407513549211081;0.2407513549211081;0.2407513549211081;0.2043764552310039;0.2043764552310039;0.2043764552310039
2019-01-14;0.175;24.17;0.0;0.0;2.243;0.2381748372842638;0.2381748372842638;0.2381748372842638;0.2040235982475367;0.2040235982475367;0.2040235982475367
2019-01-15;8.05;25.13;0.0;0.0;2.24;0.2357388770311232;0.2357388770311232;0.2357388770311232;0.2036968795122133;0.2036968795122133;0.2036968795122133
2019-01-16;0.0;26.3;0.0;0.0;2.237;0.2334374519863136;0.2334374519863136;0.2334374519863136;0.2033945682775656;0.2033945682775656;0.2033945682775656
2019-01-17;4.1;26.77;0.0;0.0;2.231;0.231264681965052;0.231264681965052;0.231264681965052;0.2031150309523277;0.2031150309523277;0.2031150309523277
2019-01-18;3.225;24.27;0.0;0.0;2.225;0.2292148338467468;0.2292148338467468;0.2292148338467468;0.2028567270709228;0.2028567270709228;0.2028567270709228
2019-01-19;6.85;24.77;0.0;0.0;2.219;0.2272823258761858;0.2272823258761858;0.2272823258761858;0.2026182053148676;0.2026182053148676;0.2026182053148676
2019-01-20;2.75;24.97;0.0;0.0;2.213;0.2254617312268995;0.2254617312268995;0.2254617312268995;0.2023980995961076;0.2023980995961076;0.2023980995961076
2019-01-21;0.6;25.17;0.0;0.0;2.198;0.2237477808621479;0.2237477808621479;0.2237477808621479;0.2021951252112105;0.2021951252112105;0.2021951252112105
2019-01-22;6.325;26.2;0.0;0.0;2.183;0.222135365729616;0.222135365729616;0.222135365729616;0.2020080750743033;0.2020080750743033;0.2020080750743033
2019-01-23;5.625;27.03;0.0;0.0;2.171;0.2206195383263181;0.2206195383263181;0.2206195383263181;0.2018358160356527;0.2018358160356527;0.2018358160356527
2019-01-24;10.525;25.7;0.0;0.0;2.159;0.2191955136704303;0.2191955136704303;0.2191955136704303;0.2016772852918431;0.2016772852918431;0.2016772852918431
2019-01-25;13.975;25.47;0.0;0.0;2.144;0.2178586697167883;0.2178586697167883;0.2178586697167883;0.2015314868926232;0.2015314868926232;0.2015314868926232
2019-01-26;0.55;26.17;0.0;0.0;2.129;0.2166045472526342;0.2166045472526342;0.2166045472526342;0.2013974883486505;0.2013974883486505;0.2013974883486505
2019-01-27;24.425;23.5;0.0;0.0;2.169;0.2154288493098737;0.2154288493098737;0.2154288493098737;0.2012744173435782;0.2012744173435782;0.2012744173435782
2019-01-28;13.9;22.6;0.0;0.0;2.21;0.2143274401296304;0.2143274401296304;0.2143274401296304;0.2011614585531968;0.2011614585531968;0.2011614585531968
2019-01-29;32.625;21.93;0.0;0.0;2.25;0.2132963437142697;0.2132963437142697;0.2132963437142697;0.201057850573656;0.201057850573656;0.201057850573656
2019-01-30;4.7;24.0;0.0;0.0;2.274;0.2123317420013254;0.2123317420013254;0.2123317420013254;0.2009628829601599;0.2009628829601599;0.2009628829601599
2019-01-31;5.825;24.93;0.0;0.0;2.299;0.211429972692907;0.211429972692907;0.211429972692907;0.2008758933769465;0.2008758933769465;0.2008758933769465
2019-02-01;1.0;25.33;0.0;0.0;2.311;0.2105875267732135;0.2105875267732135;0.2105875267732135;0.2007962648588226;0.2007962648588226;0.2007962648588226
2019-02-02;17.2;24.07;0.0;0.0;2.323;0.2098010457457334;0.2098010457457334;0.2098010457457334;0.2007234231840365;0.2007234231840365;0.2007234231840365
2019-02-03;6.375;25.37;0.0;0.0;2.329;0.2090673186205942;0.2090673186205942;0.2090673186205942;0.200656834357828;0.200656834357828;0.200656834357828
2019-02-04;3.05;26.23;0.0;0.0;2.353;0.2083832786813394;0.2083832786813394;0.2083832786813394;0.2005960022055906;0.2005960022055906;0.2005960022055906
2019-02-05;16.025;24.97;0.0;0.0;2.378;0.207746000059174;0.207746000059174;0.207746000059174;0.2005404660742228;0.2005404660742228;0.2005404660742228
2019-02-06;7.975;25.03;0.0;0.0;2.387;0.2071526941414383;0.2071526941414383;0.2071526941414383;0.2004897986399232;0.2004897986399232;0.2004897986399232
2019-02-07;17.075;25.87;0.0;0.0;2.396;0.206600705839757;0.206600705839757;0.206600705839757;0.2004436038204051;0.2004436038204051;0.2004436038204051
2019-02-08;10.9;25.6;0.0;0.0;2.417;0.206087509741975;0.206087509741975;0.206087509741975;0.2004015147892547;0.2004015147892547;0.2004015147892547
2019-02-09;9.825;25.7;0.0;0.0;2.441;0.2056107061706382;0.2056107061706382;0.2056107061706382;0.2;0.2;0.2
2019-02-10;2.85;25.07;0.0;0.0;2.469;0.2051680171694246;0.2051680171694246;0.2051680171694246;0.2;0.2;0.2
2019-02-11;0.25;25.77;0.0;0.0;2.456;0.2047572824375714;0.2047572824375714;0.2047572824375714;0.2;0.2;0.2
2019-02-12;0.225;25.03;0.0;0.0;2.443;0.2043764552310039;0.2043764552310039;0.2043764552310039;0.2;0.2;0.2
2019-02-13;0.0;25.53;0.0;0.0;2.43;0.2040235982475367;0.2040235982475367;0.2040235982475367;0.2;0.2;0.2
2019-02-14;9.65;24.0;0.0;0.0;2.45;0.2036968795122133;0.2036968795122133;0.2036968795122133;0.2;0.2;0.2
2019-02-15;0.125;25.4;0.0;0.0;2.469;0.2033945682775656;0.2033945682775656;0.2033945682775656;0.2;0.2;0.2
2019-02-16;5.0;24.17;0.0;0.0;2.501;0.2031150309523277;0.2031150309523277;0.2031150309523277;0.2;0.2;0.2
2019-02-17;20.025;24.77;0.0;0.0;2.533;0.2028567270709228;0.2028567270709228;0.2028567270709228;0.2;0.2;0.2
2019-02-18;5.075;25.73;0.0;0.0;2.568;0.2026182053148676;0.2026182053148676;0.2026182053148676;0.2;0.2;0.2
2019-02-19;55.5;23.5;0.0;0.0;2.584;0.2023980995961076;0.2023980995961076;0.2023980995961076;0.2;0.2;0.2
2019-02-20;8.325;25.13;0.0;0.0;2.6;0.2021951252112105;0.2021951252112105;0.2021951252112105;0.2;0.2;0.2
2019-02-21;0.0;25.63;0.0;0.0;2.632;0.2020080750743033;0.2020080750743033;0.2020080750743033;0.2;0.2;0.2
2019-02-22;32.0;24.3;0.0;0.0;2.663;0.2018358160356527;0.2018358160356527;0.2018358160356527;0.2;0.2;0.2
2019-02-23;4.0;24.47;0.0;0.0;2.666;0.2016772852918431;0.2016772852918431;0.2016772852918431;0.2;0.2;0.2
2019-02-24;5.675;25.17;0.0;0.0;2.67;0.2015314868926232;0.2015314868926232;0.2015314868926232;0.2;0.2;0.2
2019-02-25;13.8;24.1;0.0;0.0;2.668;0.2013974883486505;0.2013974883486505;0.2013974883486505;0.2;0.2;0.2
2019-02-26;17.95;23.47;0.0;0.0;2.665;0.2012744173435782;0.2012744173435782;0.2012744173435782;0.2;0.2;0.2
2019-02-27;8.275;23.43;0.0;0.0;2.663;0.2011614585531968;0.2011614585531968;0.2011614585531968;0.2;0.2;0.2
2019-02-28;1.825;24.43;0.0;0.0;2.663;0.201057850573656;0.201057850573656;0.201057850573656;0.2;0.2;0.2
2019-03-01;24.85;24.47;0.0;0.0;2.645;0.2009628829601599;0.2009628829601599;0.2009628829601599;0.2;0.2;0.2
2019-03-02;29.05;24.77;0.0;0.0;2.642;0.2008758933769465;0.2008758933769465;0.2008758933769465;0.2;0.2;0.2
2019-03-03;17.225;25.03;0.0;0.0;2.639;0.2007962648588226;0.2007962648588226;0.2007962648588226;0.2;0.2;0.2
2019-03-04;38.125;24.93;0.0;0.0;2.635;0.2007234231840365;0.2007234231840365;0.2007234231840365;0.2;0.2;0.2
2019-03-05;12.7;24.9;0.0;0.0;2.635;0.200656834357828;0.200656834357828;0.200656834357828;0.2;0.2;0.2
2019-03-06;4.825;25.4;0.0;0.0;2.635;0.2005960022055906;0.2005960022055906;0.2005960022055906;0.2;0.2;0.2
2019-03-07;13.125;25.27;0.0;0.0;2.635;0.2005404660742228;0.2005404660742228;0.2005404660742228;0.2;0.2;0.2
2019-03-08;1.55;25.3;0.0;0.0;2.635;0.2004897986399232;0.2004897986399232;0.2004897986399232;0.2;0.2;0.2
2019-03-09;16.475;24.73;0.0;0.0;2.632;0.2004436038204051;0.2004436038204051;0.2004436038204051;0.2;0.2;0.2
2019-03-10;23.8;25.17;0.0;0.0;2.645;0.2004015147892547;0.2004015147892547;0.2004015147892547;0.2;0.2;0.2
2019-03-11;6.275;24.73;0.0;0.0;2.658;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-12;3.65;23.73;0.0;0.0;2.672;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-13;14.975;24.87;0.0;0.0;2.676;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-14;1.975;25.5;0.0;0.0;2.677;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-15;0.125;26.33;0.0;0.0;2.677;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-16;2.35;25.33;0.0;0.0;2.676;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-17;13.1;25.3;0.0;0.0;2.659;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-18;7.925;25.87;0.0;0.0;2.643;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-19;13.025;25.93;0.0;0.0;2.627;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-20;6.625;26.9;0.0;0.0;2.611;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-21;10.175;24.3;0.0;0.0;2.592;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-22;12.575;23.93;0.0;0.0;2.572;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-23;4.6;25.1;0.0;0.0;2.553;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-24;6.275;25.2;0.0;0.0;2.537;0.2;0.2;0.2;0.2;0.2;0.2
2019-03-25;0.325;26.1;0.0;0.0;2.521;0.2;0.2;0.2;0.2004015147892547;0.2004015147892547;0.2004015147892547
2019-03-26;0.0;24.8;0.0;0.0;2.505;0.2;0.2;0.2;0.2004436038204051;0.2004436038204051;0.2004436038204051
2019-03-27;28.025;24.53;0.0;0.0;2.489;0.2;0.2;0.2;0.2004897986399232;0.2004897986399232;0.2004897986399232
2019-03-28;11.35;24.33;0.0;0.0;2.486;0.2;0.2;0.2;0.2005404660742228;0.2005404660742228;0.2005404660742228
2019-03-29;14.7;25.0;0.0;0.0;2.482;0.2;0.2;0.2;0.2005960022055906;0.2005960022055906;0.2005960022055906
2019-03-30;12.9;25.13;0.0;0.0;2.476;0.2;0.2;0.2;0.200656834357828;0.200656834357828;0.200656834357828
2019-03-31;0.825;25.6;0.0;0.0;2.47;0.2;0.2;0.2;0.2007234231840365;0.2007234231840365;0.2007234231840365
2019-04-01;13.125;26.2;0.0;0.0;2.464;0.2;0.2;0.2;0.2007962648588226;0.2007962648588226;0.2007962648588226
2019-04-02;1.575;25.73;0.0;0.0;2.457;0.2;0.2;0.2;0.2008758933769465;0.2008758933769465;0.2008758933769465
2019-04-03;0.0;24.7;0.0;0.0;2.451;0.2;0.2;0.2;0.2009628829601599;0.2009628829601599;0.2009628829601599
2019-04-04;3.125;25.77;0.0;0.0;2.445;0.2;0.2;0.2;0.201057850573656;0.201057850573656;0.201057850573656
2019-04-05;0.0;25.23;0.0;0.0;2.442;0.2;0.2;0.2;0.2011614585531968;0.2011614585531968;0.2011614585531968
2019-04-06;25.025;20.5;0.0;0.0;2.442;0.2;0.2;0.2;0.2012744173435782;0.2012744173435782;0.2012744173435782
2019-04-07;0.0;20.93;0.0;0.0;2.442;0.2;0.2;0.2;0.2013974883486505;0.2013974883486505;0.2013974883486505
2019-04-08;0.0;22.23;0.0;0.0;2.442;0.2;0.2;0.2;0.2015314868926232;0.2015314868926232;0.2015314868926232
2019-04-09;13.85;24.43;0.0;0.0;2.442;0.2;0.2;0.2;0.2016772852918431;0.2016772852918431;0.2016772852918431
2019-04-10;10.075;24.13;0.0;0.0;2.442;0.2;0.2;0.2;0.2018358160356527;0.2018358160356527;0.2018358160356527
2019-04-11;17.9;23.4;0.0;0.0;2.442;0.2;0.2;0.2;0.2020080750743033;0.2020080750743033;0.2020080750743033
2019-04-12;10.975;23.8;0.0;0.0;2.442;0.2;0.2;0.2;0.2021951252112105;0.2021951252112105;0.2021951252112105
2019-04-13;13.575;25.03;0.0;0.0;2.442;0.2;0.2;0.2;0.2023980995961076;0.2023980995961076;0.2023980995961076
2019-04-14;0.95;24.97;0.0;0.0;2.445;0.2;0.2;0.2;0.2026182053148676;0.2026182053148676;0.2026182053148676
2019-04-15;13.1;25.97;0.0;0.0;2.445;0.2;0.2;0.2;0.2028567270709228;0.2028567270709228;0.2028567270709228
2019-04-16;0.0;24.8;0.0;0.0;2.445;0.2;0.2;0.2;0.2031150309523277;0.2031150309523277;0.2031150309523277
2019-04-17;8.025;24.67;0.0;0.0;2.445;0.2;0.2;0.2;0.2033945682775656;0.2033945682775656;0.2033945682775656
2019-04-18;8.675;25.23;0.0;0.0;2.445;0.2;0.2;0.2;0.2036968795122133;0.2036968795122133;0.2036968795122133
2019-04-19;1.375;26.3;0.0;0.0;2.445;0.2;0.2;0.2;0.2040235982475367;0.2040235982475367;0.2040235982475367
2019-04-20;3.375;26.63;0.0;0.0;2.445;0.2;0.2;0.2;0.2043764552310039;0.2043764552310039;0.2043764552310039
2019-04-21;0.0;25.97;0.0;0.0;2.442;0.2;0.2;0.2;0.2047572824375714;0.2047572824375714;0.2047572824375714
2019-04-22;10.95;24.4;0.0;0.0;2.439;0.2;0.2;0.2;0.2051680171694246;0.2051680171694246;0.2051680171694246
2019-04-23;2.025;24.7;0.0;0.0;2.432;0.2;0.2;0.2;0.2056107061706382;0.2056107061706382;0.2056107061706382
2019-04-24;0.4;25.3;0.0;0.0;2.426;0.2004015147892547;0.2004015147892547;0.2004015147892547;0.206087509741975;0.206087509741975;0.206087509741975
2019-04-25;0.0;26.13;0.0;0.0;2.42;0.2004436038204051;0.2004436038204051;0.2004436038204051;0.206600705839757;0.206600705839757;0.206600705839757
2019-04-26;0.0;25.97;0.0;0.0;2.414;0.2004897986399232;0.2004897986399232;0.2004897986399232;0.2071526941414383;0.2071526941414383;0.2071526941414383
2019-04-27;17.35;24.6;0.0;0.0;2.407;0.2005404660742228;0.2005404660742228;0.2005404660742228;0.207746000059174;0.207746000059174;0.207746000059174
2019-04-28;6.85;24.57;0.0;0.0;2.401;0.2005960022055906;0.2005960022055906;0.2005960022055906;0.2083832786813394;0.2083832786813394;0.2083832786813394
2019-04-29;10.625;24.9;0.0;0.0;2.395;0.200656834357828;0.200656834357828;0.200656834357828;0.2090673186205942;0.2090673186205942;0.2090673186205942
2019-04-30;6.65;25.3;0.0;0.0;2.392;0.2007234231840365;0.2007234231840365;0.2007234231840365;0.2098010457457334;0.2098010457457334;0.2098010457457334
2019-05-01;3.65;25.1;0.0;2.0;2.389;0.2007962648588226;0.2007962648588226;0.2007962648588226;0.2105875267732135;0.2105875267732135;0.2105875267732135
2019-05-02;1.65;25.07;0.0;2.0;2.386;0.2008758933769465;0.2008758933769465;0.2008758933769465;0.211429972692907;0.211429972692907;0.211429972692907
2019-05-03;0.7;23.93;0.0;2.0;2.383;0.2009628829601599;0.2009628829601599;0.2009628829601599;0.2123317420013254;0.2123317420013254;0.2123317420013254
2019-05-04;23.4;24.13;0.0;2.0;2.376;0.201057850573656;0.201057850573656;0.201057850573656;0.2132963437142697;0.2132963437142697;0.2132963437142697
2019-05-05;3.675;25.7;0.0;2.0;2.37;0.2011614585531968;0.2011614585531968;0.2011614585531968;0.2143274401296304;0.2143274401296304;0.2143274401296304
2019-05-06;0.0;25.93;0.0;2.0;2.364;0.2012744173435782;0.2012744173435782;0.2012744173435782;0.2154288493098737;0.2154288493098737;0.2154288493098737
2019-05-07;0.0;25.7;0.0;2.0;2.358;0.2013974883486505;0.2013974883486505;0.2013974883486505;0.2166045472526342;0.2166045472526342;0.2166045472526342
2019-05-08;0.425;26.07;0.0;2.0;2.355;0.2015314868926232;0.2015314868926232;0.2015314868926232;0.2178586697167883;0.2178586697167883;0.2178586697167883
2019-05-09;0.0;25.8;0.0;2.0;2.349;0.2016772852918431;0.2016772852918431;0.2016772852918431;0.2191955136704303;0.2191955136704303;0.2191955136704303
2019-05-10;0.0;25.93;0.0;2.0;2.343;0.2018358160356527;0.2018358160356527;0.2018358160356527;0.2206195383263181;0.2206195383263181;0.2206195383263181
2019-05-11;7.175;25.63;0.0;2.0;2.336;0.2020080750743033;0.2020080750743033;0.2020080750743033;0.222135365729616;0.222135365729616;0.222135365729616
2019-05-12;9.875;22.9;0.0;2.0;2.33;0.2021951252112105;0.2021951252112105;0.2021951252112105;0.2237477808621479;0.2237477808621479;0.2237477808621479
2019-05-13;21.575;21.53;0.0;2.0;2.321;0.2023980995961076;0.2023980995961076;0.2023980995961076;0.2254617312268995;0.2254617312268995;0.2254617312268995
2019-05-14;0.0;21.4;0.0;2.0;2.312;0.2026182053148676;0.2026182053148676;0.2026182053148676;0.2272823258761858;0.2272823258761858;0.2272823258761858
2019-05-15;0.0;20.1;0.0;2.0;2.303;0.2028567270709228;0.2028567270709228;0.2028567270709228;0.2292148338467468;0.2292148338467468;0.2292148338467468
2019-05-16;0.0;19.73;0.0;2.0;2.294;0.2031150309523277;0.2031150309523277;0.2031150309523277;0.231264681965052;0.231264681965052;0.231264681965052
2019-05-17;0.0;20.8;0.0;2.0;2.273;0.2033945682775656;0.2033945682775656;0.2033945682775656;0.2334374519863136;0.2334374519863136;0.2334374519863136
2019-05-18;0.0;23.2;0.0;2.0;2.252;0.2036968795122133;0.2036968795122133;0.2036968795122133;0.2357388770311232;0.2357388770311232;0.2357388770311232
2019-05-19;0.0;24.0;0.0;2.0;2.234;0.2040235982475367;0.2040235982475367;0.2040235982475367;0.2381748372842638;0.2381748372842638;0.2381748372842638
2019-05-20;0.0;23.83;0.0;2.0;2.216;0.2043764552310039;0.2043764552310039;0.2043764552310039;0.2407513549211081;0.2407513549211081;0.2407513549211081
2019-05-21;0.0;23.9;0.0;2.0;2.195;0.2047572824375714;0.2047572824375714;0.2047572824375714;0.2434745882281187;0.2434745882281187;0.2434745882281187
